school_name,dbn,Longitude,Latitude,perc_testtakers,num_testtakers,grade_8_2017_enrollment,pct_poverty_2017_val,Percent Black / Hispanic,predicted_perc_testtakers,Average ELA Proficiency_stdized,pct_math_level_3_or_4_2017_city_diff_stdized,sa_attendance_90plus_2017_stdized,pct_8th_graders_w_hs_credit_2017_city_diff_stdized,min_dist_to_big_three_stdized
PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD SCHOOL,29Q283,-73.757899,40.668105,0.18867924528301888,10.0,53.0,0.129,0.91,0.33283956586961316,0.3616652105896752,0.21190758975978333,0.9573706294927935,1.2770673321769128,2.1786183471125593
LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,84K360,-73.935082,40.675732,0.25961538461538464,27.0,104.0,0.363,0.98,0.1720983128320968,-0.9874720695138547,-0.7047591352639105,0.6697573065155646,-1.10084426107652,-0.743279855497829
THE 30TH AVENUE SCHOOL (G&T CITYWIDE),30Q300,-73.922754,40.768259,1.56,39.0,25.0,0.146,0.14,0.8187748527694525,3.085884718491033,2.481749004104168,1.0970685292245903,2.483254372233002,0.37949391034631647
P.S. 008 ROBERT FULTON,13K008,-73.992805,40.70072800000001,0.4883720930232558,42.0,86.0,0.079,0.25,0.6058944427546423,1.6848575429989059,1.1285743147834773,0.8587603473291722,2.0007795562105666,-1.1200538806021338
THE YOUNG SCHOLARS ACADEMY OF THE BRONX,11X289,-73.860155,40.880634,0.0,0.0,105.0,0.32,0.95,0.11095288191171687,-0.9874720695138547,-1.0539655067015081,-1.2038380545932388,-1.10084426107652,-0.9814245692978021
ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,84K356,-73.936458,40.662087,0.5975609756097561,49.0,82.0,0.255,0.99,0.45023975332904764,0.12816068134098657,1.172225111213177,1.343594234633643,-0.9629943136415381,-0.6031536545826532
BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,09X413,-73.911386,40.839654,0.2272727272727273,10.0,44.0,0.457,0.9,0.34628135999611764,0.07627078595238922,0.3428599790488825,0.4478841716474166,-1.10084426107652,-0.5808454620466762
BROOKLYN STUDIO SECONDARY SCHOOL,21K690,-73.99474599999998,40.604847,0.2261904761904762,19.0,84.0,0.229,0.33,0.348677162305049,0.5951697398383627,-0.0499971888184149,0.32462131894289,0.8290550030132228,0.36980589247054413
EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,25Q281,-73.821454,40.749539,0.6306306306306306,70.0,111.0,0.199,0.28,0.5737955944503235,1.088123746030037,1.9579394469477716,1.2532014759836565,0.6912050555782412,1.411060197450067
P.S. 089 CYPRESS HILLS,19K089,-73.886699,40.677777,0.2833333333333333,17.0,60.0,0.308,0.98,0.1439665705277606,-0.88369227873666,-0.9666639138421087,0.5382769302974038,-0.3771320370428664,0.02464439686336106
IRWIN ALTMAN MIDDLE SCHOOL 172,26Q172,-73.713022,40.742067,0.6057692307692307,189.0,312.0,0.1,0.23,0.4493362316379282,1.088123746030037,1.0849235183537775,1.1217210997654958,0.31211770013204176,2.704627623497358
J.H.S. 190 RUSSELL SAGE,28Q190,-73.851845,40.723014,0.4661246612466125,172.0,369.0,0.112,0.35,0.4543756348065884,0.8027293213927521,1.0412727219240778,0.3574914129974313,0.1053427789795693,0.7148417240222253
P.S. 209 MARGARET MEAD,21K209,-73.961478,40.58677,0.6470588235294118,33.0,51.0,0.19,0.27,0.39445813098081295,0.25788541981248053,0.7357171469161798,0.4314491246201464,0.7945925161544773,0.7550449328535804
ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL,84M388,-73.945808,40.814949,0.25882352941176473,22.0,85.0,0.402,0.95,0.1511653324706633,-1.0653069125967514,-0.7484099316936101,1.2696365230109268,-1.10084426107652,0.16713189200895345
J.H.S. 162 LOLA RODRIGUEZ DE TIO,07X162,-73.912036,40.814702,0.0,0.0,116.0,0.493,0.99,0.05488485954308281,-1.2988114418454388,-1.2722194888500065,-1.1791854840523335,-0.4460570107603572,-0.05736349337221413
M.S. 302 LUISA DESSUS CRUZ,08X302,-73.901686,40.81597100000001,0.07647058823529412,13.0,170.0,0.434,0.98,0.1050965532631511,-0.8318023833480627,-0.923013117412409,-2.0009378354158436,-0.8596068530653022,-0.11714617040281623
AMISTAD DUAL LANGUAGE SCHOOL,06M311,-73.92381800000003,40.866522,0.2307692307692308,12.0,52.0,0.303,0.93,0.29803976192449966,-0.23506858637919373,-0.5301559495451117,1.0066757705746041,2.0007795562105666,-0.8875930839121825
"P.S./M.S. 20 P.O.GEORGE J. WERDANN, III",10X020,-73.879012,40.869618,0.5121951219512195,42.0,82.0,0.375,0.82,0.18350297964536091,-0.5723529064050771,-0.7920607281233099,-0.694351596747862,-0.9629943136415381,-1.2196992509064906
CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL (CASA),11X462,-73.830908,40.88306400000001,0.2823529411764706,24.0,85.0,0.227,0.97,0.2610835840453036,-0.13128879560199905,-0.2682511709669135,0.020572948938390852,-1.10084426107652,-0.49290448124516967
J.H.S. 145 ARTURO TOSCANINI,09X145,-73.91377299999998,40.827748,0.0,0.0,125.0,0.454,0.98,0.08510955489728053,-1.169086703373946,-1.2285686924203068,-0.028732192143418902,-1.10084426107652,-0.32287405986913875
TECH INTERNATIONAL CHARTER SCHOOL,84X258,-73.90708599999998,40.880836,0.0,0.0,92.0,0.362,0.95,0.16512889000738135,-0.7020776448765699,-0.7920607281233099,-1.0970102489159823,-1.10084426107652,-1.217831065141646
KINGSBOROUGH EARLY COLLEGE SCHOOL,21K468,-73.986144,40.593624,0.1875,15.0,80.0,0.26,0.51,0.30410139971863537,0.1800505767295839,-0.1372987816778143,-0.012297145116148678,1.2081423584594224,0.5967844665637021
YOUNG WOMEN'S LEADERSHIP SCHOOL OF THE BRONX,09X568,-73.908447,40.84852100000001,0.37974683544303794,30.0,79.0,0.424,0.97,0.3703314008564706,0.3616652105896752,-0.006346392388715195,-0.0944723802524998,1.8629296087755849,-0.7784924995895004
P.S./I.S. 104 THE FORT HAMILTON SCHOOL,20K104,-74.028588,40.618025,0.5240963855421686,87.0,166.0,0.194,0.28,0.4366796119355555,0.7248944783098555,0.7357171469161798,0.842325300301901,0.1053427789795693,0.28203367595674467
THE MATH & SCIENCE EXPLORATORY SCHOOL,15K447,-73.980355,40.683835,0.783625730994152,134.0,171.0,0.111,0.37,0.7795246388937163,2.281591339967775,2.263495021955669,1.4504220403108992,2.1041670167868025,-1.366795925704921
J.H.S. 054 BOOKER T. WASHINGTON,03M054,-73.962802,40.800512,1.028,257.0,250.0,0.102,0.2,0.7548505391394196,2.3853711307449696,2.4380982076744684,1.351811758147278,1.794004635058094,0.5032963293556437
THE HUNTS POINT SCHOOL,08X424,-73.885238,40.815594,0.0,0.0,100.0,0.4270000000000001,0.98,0.06291771577836314,-1.1171968079853487,-1.3158702852797064,-0.9080072081023758,-0.9285318267827927,-0.11762743361549936
J.H.S. 259 WILLIAM MCKINLEY,20K259,-74.014758,40.626227,0.5440140845070423,309.0,568.0,0.236,0.23,0.5277364583253454,0.9843439552528422,1.3904790933616753,0.8094552062473616,0.20873023955580552,0.01733604629881547
I.S. 206 ANN MERSEREAU,10X206,-73.906275,40.859604,0.10526315789473684,8.0,76.0,0.441,0.97,0.10735554369986178,-1.2469215464568415,-0.923013117412409,-1.1052277724296176,-1.10084426107652,-1.0099189459299565
"SCHOOL FOR HUMAN RIGHTS, THE",17K531,-73.943838,40.658665,0.0,0.0,46.0,0.277,0.97,0.21895965010677076,-0.41668322023928506,-0.8793623209827093,0.6861923535428348,0.6222800818607503,-0.6352597338021252
THE EQUALITY CHARTER SCHOOL,84X488,-73.82396,40.864136,0.34444444444444444,31.0,90.0,0.242,0.97,0.24362017984432532,-0.261013534073493,-0.5738067459748114,0.842325300301901,-0.2737445764666302,-0.3401525395026522
SCHOOL FOR GLOBAL LEADERS,01M378,-73.985957,40.720185,0.2235294117647059,19.0,85.0,0.378,0.81,0.20554741935265042,-0.5204630110164797,-0.5738067459748114,-1.0394875843205367,-0.4805194976191026,-1.027901158112433
J.H.S. 143 ELEANOR ROOSEVELT,06M143,-73.931106,40.849099,0.1328125,17.0,128.0,0.348,0.97,0.12008483820946328,-1.0912518602910495,-1.0539655067015081,-0.29991046809337757,-0.342669550184121,-0.5678267423174034
LEADERS OF TOMORROW,11X370,-73.860155,40.880634,0.21323529411764705,29.0,136.0,0.309,0.9,0.09790425545854128,-1.0653069125967514,-1.2285686924203068,-0.7354392143160375,-0.9629943136415381,-0.9814245692978021
LYONS COMMUNITY SCHOOL,14K586,-73.944519,40.709765000000004,0.12,6.0,50.0,0.429,0.97,0.05642870453721208,-1.1171968079853487,-1.359521081709406,-1.803717271088602,-1.10084426107652,-0.7896525822880514
I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,09X313,-73.90454,40.840589,0.08490566037735849,9.0,106.0,0.482,0.99,0.08869412359681078,-1.2728664941511407,-1.0539655067015081,-0.8176144494523886,-1.10084426107652,-0.6367663812759158
EAST NEW YORK FAMILY ACADEMY,19K409,-73.886779,40.661208,0.13333333333333333,10.0,75.0,0.375,0.95,0.30240743321120034,0.1800505767295839,-0.18094957810751403,0.4232316011065113,0.1053427789795693,0.12173737564436164
P.S. 282 PARK SLOPE,13K282,-73.977783,40.676626,0.3877551020408163,38.0,98.0,0.217,0.85,0.2688988687098478,-0.053453952519103586,-0.3119019673966132,-1.0887927254023482,-0.514981984477848,-1.2243578653689065
KAPPA,09X215,-73.903937,40.833708,0.4032258064516129,25.0,62.0,0.471,0.93,0.2770813571860812,-0.15723374329629827,-0.3119019673966132,-0.18486513890248693,0.6912050555782412,-0.4930717834576181
I.S. 051 EDWIN MARKHAM,31R051,-74.14529499999998,40.623011,0.2525,101.0,400.0,0.237,0.66,0.20765810918135327,-0.1831786909905964,-0.3119019673966132,-0.7847443553978491,-0.03250716845541232,1.5247763458576806
"BRONX SCHOOL FOR LAW, GOVERNMENT AND JUSTICE",09X505,-73.918927,40.827572,0.13402061855670105,13.0,97.0,0.418,0.96,0.3370441800018926,0.23194047211818125,-0.1372987816778143,0.37392646002470153,1.3459923058944039,-0.2887140562523277
I.S. 034 TOTTENVILLE,31R034,-74.24322099999998,40.507803,0.20822622107969152,81.0,389.0,0.09,0.11,0.3753511089082205,1.1919035368072317,0.9976219254943781,-0.06160228619796026,-0.514981984477848,4.460745174477462
J.H.S. 234 ARTHUR W. CUNNINGHAM,22K234,-73.95517099999998,40.604437,0.5623100303951368,370.0,658.0,0.187,0.28,0.5221926336173865,1.4254080660559192,1.0849235183537775,0.6779748300291988,0.4499676475670234,0.38865857904727735
ACADEMY OF ARTS AND LETTERS,13K492,-73.971016,40.691059,0.4,26.0,65.0,0.191,0.57,0.458077815391773,0.7248944783098555,0.38651077547858215,1.1874612878745756,0.8979799767307135,-1.3878795028148352
I.S. 061 LEONARDO DA VINCI,24Q061,-73.862808,40.742087,0.12516823687752354,93.0,743.0,0.287,0.92,0.21661246178345303,-0.4426281679335831,-0.44285435668571227,0.472536742188322,0.03641780526207848,0.7308245922760214
"THE QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE AND TECHNOLOGY",25Q499,-73.82028000000003,40.738332,0.7692307692307693,40.0,52.0,0.187,0.35,0.5737471456794507,1.5032429091388158,1.5214314826507747,1.433986993283629,1.242604845318168,1.3257926775806446
P.S. 306 ETHAN ALLEN,19K306,-73.88633399999998,40.655261,0.0,0.0,39.0,0.47,0.98,0.05855322305059224,-1.0912518602910495,-1.0976163031312078,-2.1077656410931,-0.9629943136415381,0.1816018727287384
P.S./I.S. 384 FRANCES E. CARTER,32K384,-73.904832,40.68977,0.12307692307692307,8.0,65.0,0.3670000000000001,0.97,0.1739345685365011,-0.3907382725449858,-0.8357115245530096,-0.5217836029615256,-0.9629943136415381,-0.2968877015827516
P.S. 238 ANNE SULLIVAN,21K238,-73.964587,40.608787,0.1891891891891892,14.0,74.0,0.209,0.61,0.22139733460230565,-0.3129034294620903,-0.5301559495451117,-0.0944723802524998,0.24319272641455092,0.2706160596628303
NEW HEIGHTS ACADEMY CHARTER SCHOOL,84M353,-73.945402,40.828615,0.0,0.0,99.0,0.362,1.0,0.21154489554561845,-0.4426281679335831,-0.617457542404511,1.0477633881427797,-1.10084426107652,-0.07737934562218896
P.S. 232 LINDENWOOD,27Q232,-73.851027,40.66585,0.33673469387755106,33.0,98.0,0.146,0.5,0.4082388273478769,0.8546192167813494,0.3428599790488825,0.5218418832701326,1.1736798716006769,0.6591651591683576
PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOARD SCHOOL,29Q259,-73.753793,40.706768,0.07407407407407407,6.0,81.0,0.115,0.94,0.17183101303312256,-0.001564057130506237,-0.923013117412409,1.0395458646291447,-0.23928208960788475,2.238228372903405
THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,15K497,-73.993634,40.68515900000001,0.7272727272727273,32.0,44.0,0.266,0.77,0.25525777796062965,-1.0393619649024521,-0.0499971888184149,0.028790472452026875,0.4499676475670234,-1.1991701122316814
I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,24Q073,-73.89329599999998,40.728596,0.5426997245179064,394.0,726.0,0.206,0.6,0.41942027182184355,0.41355510597827255,0.7357171469161798,0.7437150181382807,0.38104267384953255,0.1440850737455347
THE EQUITY PROJECT CHARTER SCHOOL (TEP),84M430,-73.93304300000001,40.863962,0.3333333333333333,38.0,114.0,0.337,0.98,0.34276554538906395,-0.49451806332218046,0.4738123683379816,1.2038963349018459,-0.4805194976191026,-0.7249874884115804
J.H.S. 052 INWOOD,06M052,-73.925157,40.865914,0.08783783783783784,13.0,148.0,0.35200000000000004,0.97,0.20396851370246372,-0.5778040921819618,-0.8610229874889078,0.29275586868962683,0.23735378158873804,-0.9451556239508181
BRONX WRITING ACADEMY,09X323,-73.914142,40.832278,0.19463087248322147,29.0,149.0,0.464,0.95,0.11723518751268003,-0.8208138383489784,-0.904288169566209,-1.919662181975848,-0.849557548340273,-0.4589901265341644
P.S. 034 FRANKLIN D. ROOSEVELT,01M034,-73.975043,40.726147,0.0967741935483871,6.0,62.0,0.529,0.92,0.2168130792571526,-0.09178459984792775,-0.731227441257004,-0.7277005190204185,-0.9582486813331739,-0.904235348236964
I.S. 145 JOSEPH PULITZER,30Q145,-73.88759399999998,40.754326,0.1976911976911977,137.0,693.0,0.219,0.9,0.3029349307378562,-0.22679001438515886,0.04754583613441945,0.9873522334334384,0.7445790688889432,0.6064677079336801
P.S./I.S. 295,29Q295,-73.731394,40.720729999999996,0.45,27.0,60.0,0.107,0.53,0.36592764689422397,0.8262522190052466,0.39366729275282986,0.8072716944257842,1.2518043561891483,2.865910783184915
CORONA ARTS AND SCIENCES ACADEMY,24Q311,-73.871482,40.743204,0.13333333333333333,16.0,120.0,0.247,0.95,0.3090958334448302,-0.11878568275537349,-0.25531043840668965,1.5104433229318641,2.1937941754609573,0.6662805480844691
COMPREHENSIVE MODEL SCHOOL PROJECT M.S. 327,09X327,-73.916384,40.842811,0.15306122448979592,15.0,98.0,0.458,0.99,0.39949669833184964,0.3402327266712137,0.48019765690743244,-0.12743205566156832,0.8532702018818443,-0.6694920435201495
HARBOR SCIENCE AND ARTS CHARTER SCHOOL,84M704,-73.944526,40.795537,0.18421052631578946,7.0,38.0,0.375,0.93,0.28216137362249144,1.0692619651722644,-0.6446970771024013,-0.37611470476737774,-0.9582486813331739,0.5610859032047659
P.S./M.S. 147 RONALD MCNAIR,29Q147,-73.740151,40.698026,0.13043478260869565,9.0,69.0,0.092,0.97,0.11714216549198647,-0.28079218020005153,-0.9908185337208117,-0.11028152813702974,-0.1249499950542656,2.6498561490861636
P.S./I.S. 208,29Q208,-73.727581,40.744184000000004,0.32941176470588235,28.0,85.0,0.106,0.87,0.36851328082724866,0.934256550635032,0.35040211067552857,1.3560885752110168,0.2735841592530384,2.7080409680535773
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,30Q580,-73.926963,40.755048,0.8952380952380953,94.0,105.0,0.145,0.17,0.9397944313901136,3.769370255916896,3.0328433994682094,1.7677012357999426,2.4836371967753608,0.16844581076577553
BROOKLYN DREAMS CHARTER SCHOOL,84K791,-73.969817,40.632144,0.6041666666666666,29.0,48.0,0.231,0.75,0.34782923933104765,-0.09178459984792775,0.48019765690743244,0.1727021760178568,-0.269871505711467,-0.27742401927148413
EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,32K562,-73.91033,40.688922,0.101010101010101,10.0,99.0,0.318,0.96,0.12466294056417515,-1.0908246674234416,-1.0773488978754144,0.9273253870975533,-1.1031701919903754,-0.4315029822732912
J.H.S. 078 ROY H. MANN,22K078,-73.912988,40.620767,0.16587677725118485,35.0,211.0,0.134,0.83,0.19021272855312935,-0.550803009274515,-0.5149015308704975,-0.11028152813702974,-0.6684056600187711,0.35512131004957315
WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,06M348,-73.931106,40.849099,0.07142857142857142,6.0,84.0,0.354,0.97,0.306786145873071,-0.09178459984792775,-0.3418408025612923,0.3699332425500495,1.7590296434893535,-0.6260571708660863
P.S. 099 ISAAC ASIMOV,21K099,-73.96600600000002,40.621492,0.18888888888888888,17.0,90.0,0.33,0.26,0.3490100479814865,0.286230560856321,0.35040211067552857,-0.6333726176354564,0.16489302626013735,-0.018587038822946347
WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS,03M415,-73.95408,40.802284,0.0,0.0,12.0,0.375,0.96,0.043768477569800845,-1.2798322477755655,-1.293674808261921,-1.1993400259452285,-0.23364112804716672,0.505389017015153
KIPP INFINITY CHARTER SCHOOL,84M336,-73.95724,40.819764,0.17045454545454544,15.0,88.0,0.375,0.98,0.4916625628103618,0.23222839504142834,1.4752968446853623,0.5242879902708967,1.5778777551678518,0.20471943748485386
BRONX PREPARATORY CHARTER SCHOOL,84X703,-73.90019000000002,40.839046,0.1774193548387097,22.0,124.0,0.436,0.98,0.28572416857201366,-0.33479434601494423,-0.08224971009748447,0.9959274971957067,-1.1031701919903754,-0.6825682375008576
THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,20K187,-74.004003,40.627847,0.7317784256559767,251.0,343.0,0.234,0.07,0.8900546421968354,3.553361592657325,2.859782671159004,1.5790454330300183,1.106882845531947,-0.09908655108219003
P.S./M.S. 11X498 - VAN NEST ACADEMY,11X498,-73.85797600000002,40.845031,0.37894736842105264,36.0,95.0,0.273,0.78,0.36930755452031333,0.3672338095786594,0.26387174652092593,0.8072716944257842,-0.9582486813331739,-0.6425918190898271
P.S. 161 PEDRO ALBIZU CAMPOS,05M161,-73.95245899999998,40.817721,0.14035087719298245,16.0,114.0,0.426,0.95,0.17772144893865158,-0.6318062579968545,-0.4716363487931962,-1.096436860797997,-0.5234841493615696,0.18782833349839556
PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT,11X468,-73.864588,40.86206,0.267175572519084,35.0,131.0,0.332,0.82,0.2977198189230967,-0.14578676566282042,-0.12551489217478573,-0.17030837447291478,-0.0887196173899652,-1.0198084202225866
M.S. 319 - MARIA TERESA,06M319,-73.935772,40.839408,0.13846153846153847,27.0,195.0,0.353,0.98,0.22317187408844208,-0.7938127554415314,-0.3418408025612923,0.3356321875009733,-0.0887196173899652,-0.40141055822737726
I.S. 171 ABRAHAM LINCOLN,19K171,-73.869429,40.685841,0.07096774193548387,11.0,155.0,0.314,0.91,0.16111005060502392,-0.6588073409043003,-0.8610229874889078,-0.041679418038875427,0.09243227093153661,0.3092168791339155
I.S. 49 BERTA A. DREYFUS,31R049,-74.080771,40.620483,0.16216216216216214,42.0,259.0,0.277,0.76,0.1432549758374428,-0.550803009274515,-0.731227441257004,-0.9506573768394192,-0.6321752823544707,0.8560469867832594
I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,24Q005,-73.887429,40.737757,0.4392678868552413,264.0,601.0,0.197,0.54,0.46421100694443274,0.8802543848201393,0.9128494776804454,1.1760080362033627,-0.269871505711467,0.3560333026991654
MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED,21K239,-73.992391,40.57866,0.8795811518324608,336.0,382.0,0.16,0.12,0.7417617621367586,2.743329105433935,2.254070122076786,1.1074059261052085,1.43295624451065,1.002356856722598
P.S./I.S. 224,07X224,-73.91839,40.810207,0.0,0.0,131.0,0.506,0.98,0.08170440265643544,-0.9018170870713167,-1.1206140799527156,-1.4737484663378457,-1.1031701919903754,0.06176445614789727
MOTT HALL II,03M862,-73.96595,40.802678,0.5818181818181818,64.0,110.0,0.231,0.63,0.5685302885541411,1.6092836233211898,1.0859102059896508,1.2446101463015171,2.3387156861181593,0.560276639080827
P.S./M.S. 031 THE WILLIAM LLOYD GARRISON,07X031,-73.921487,40.822539,0.1111111111111111,9.0,81.0,0.379,0.96,0.09440979272560904,-1.1448268332383345,-0.9475533516435104,-1.5337753126737308,-0.5234841493615696,-0.19500684818314562
METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,28Q167,-73.861195,40.712046,0.175,21.0,120.0,0.162,0.57,0.3735021671411798,0.6912468044680155,0.04754583613441945,1.390389630260094,0.38227529224593954,0.527533386760912
P.S. 333 MANHATTAN SCHOOL FOR CHILDREN,03M333,-73.97077,40.791685,0.29411764705882354,15.0,51.0,0.159,0.27,0.5538957691437465,1.5552814575062972,1.2157057522215544,0.9530511783843603,0.5996575582317417,0.28621081112217206
BRONX EARLY COLLEGE ACADEMY FOR TEACHING & LEARNING,09X324,-73.917661,40.828111,0.16666666666666666,13.0,78.0,0.44,0.95,0.13551508216861155,-0.9288181699787637,-0.8610229874889078,-0.5733457712995713,-0.7408664153473717,-0.34363443925703124
LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,84K775,-73.906225,40.672333,0.5657894736842105,43.0,76.0,0.34,0.96,0.619848644910755,1.0152597993573715,1.9079486654583753,0.8415727494748604,2.3387156861181593,-0.29783752050488177
P.S. 207 ROCKWOOD PARK,27Q207,-73.844039,40.657832,0.19718309859154928,14.0,71.0,0.047,0.21,0.46677219663982794,0.961257633542479,0.9128494776804454,1.1417069811542855,0.38227529224593954,0.8781755301008645
P.S./ I.S. 155 NICHOLAS HERKIMER,23K155,-73.908695,40.677642,0.21052631578947367,8.0,38.0,0.35700000000000004,0.96,0.11056978367322562,-1.009821418701102,-0.7744926233343052,-2.0482911384098874,-0.9582486813331739,-0.3731552146735414
ACADEMY FOR COLLEGE PREPARATION AND CAREER EXPLORATION: A COLLEGE BOARD SCHOOL,17K382,-73.957176,40.649588,0.2830188679245283,15.0,53.0,0.257,0.96,0.196498413071768,-0.6588073409043003,-0.8177578054116065,0.618615891655859,-0.052489239725664855,-0.63301651341073
BROOKLYN SCIENCE AND ENGINEERING ACADEMY,18K763,-73.925602,40.647918,0.4788732394366197,34.0,71.0,0.18600000000000005,0.97,0.27713920791405117,-0.33479434601494423,-0.1687800742520871,0.6786427379917449,-0.0887196173899652,-0.2892955130360972
P.S. 121 NELSON A. ROCKEFELLER,21K121,-73.978774,40.622876,0.2413793103448276,7.0,29.0,0.268,0.45,0.40908539321468085,0.448237058300999,0.5234628389847338,0.7901211669012447,0.5634271805674413,-0.06255997617343047
RONALD EDMONDS LEARNING CENTER II,17K484,-73.920067,40.673118,0.14583333333333334,7.0,48.0,0.364,0.96,0.16492342829160564,-0.5238019263670692,-0.9908185337208117,-0.4018404960541856,-0.3785626387043682,-0.541004946997773
FANNIE LOU HAMER MIDDLE SCHOOL,12X286,-73.886584,40.831394,0.0,0.0,94.0,0.442,0.97,0.12821449409010213,-0.7668116725340857,-1.1206140799527156,-0.11028152813702974,-1.1031701919903754,-0.5133691817706133
JAMES WELDON JOHNSON,04M057,-73.941285,40.797156,0.20618556701030927,20.0,97.0,0.404,0.93,0.22761084070881366,-0.14578676566282042,-0.3851059846385936,-0.7877273653563036,0.019971515602935887,0.501056826722563
J.H.S. 008 RICHARD S. GROSSLEY,28Q008,-73.786396,40.696913,0.0851063829787234,12.0,141.0,0.217,0.77,0.12517179794013245,-0.8208138383489784,-0.4716363487931962,-1.122162652084805,-0.55971452702587,1.8137913131048373
OCEAN HILL COLLEGIATE CHARTER SCHOOL,84K777,-73.915211,40.678113,0.5679012345679012,46.0,81.0,0.321,0.94,0.4975027278934935,0.3132316437637667,1.2589709342988558,0.618615891655859,1.8314903988179538,-0.4905528200898095
THE URBAN ASSEMBLY UNISON SCHOOL,13K351,-73.960549,40.684336,0.42857142857142855,21.0,49.0,0.303,0.82,0.12509999543960698,-0.8208138383489784,-1.034083715798113,-1.66240426910777,-1.1031701919903754,-1.319836523418133
P.S./I.S. 30 MARY WHITE OVINGTON,20K030,-74.02422,40.633733,0.3863636363636364,51.0,132.0,0.246,0.31,0.4144873386210133,0.5292403070233375,0.6099932031393364,0.7729706393767061,-0.052489239725664855,-0.06377306843859742
P.S. 178 SAINT CLAIR MCKELWAY,23K178,-73.915306,40.675234,0.0,0.0,28.0,0.42,0.95,0.15075929322664935,-0.6858084238117472,-0.6879622591797027,-1.7224311154436551,-0.9582486813331739,-0.4749138621800233
J.H.S. 050 JOHN D. WELLS,14K050,-73.960049,40.711863,0.08139534883720931,7.0,86.0,0.405,0.96,0.1673034911954313,-1.036822501608549,-0.6014318950251001,-0.35896417724283913,-1.1031701919903754,-1.0078398509003383
HOSTOS-LINCOLN ACADEMY OF SCIENCE,07X500,-73.912036,40.814702000000004,0.0,0.0,68.0,0.445,0.94,0.20887442777936727,-0.6858084238117472,-0.5581667129477987,0.1641269122555875,0.5996575582317417,-0.07196522276773554
P.S./I.S. 323,23K323,-73.91127,40.666247,0.15625,10.0,64.0,0.457,0.98,0.13392202647637563,-0.5238019263670692,-0.9475533516435104,-1.6967053241568464,-0.9582486813331739,-0.3317796293975177
UNITY PREP CHARTER SCHOOL,84K757,-73.940924,40.686208,0.14563106796116504,15.0,103.0,0.322,0.95,0.22625975493700506,-0.6858084238117472,-0.3851059846385936,0.3699332425500495,-1.1031701919903754,-0.9813771396548859
I.S. 237,25Q237,-73.821454,40.749539,0.4754901960784314,194.0,408.0,0.199,0.25,0.4594593654105592,0.5562413899307844,1.3455012984534584,0.9273253870975533,0.23735378158873804,1.5219629300663822
M.S. 442 CARROLL GARDENS SCHOOL FOR INNOVATION,15K442,-73.991704,40.680431,0.36764705882352944,25.0,68.0,0.255,0.73,0.31883592574949016,-0.41579759473728384,0.3071369285982273,-0.4532920786278013,-0.3423322610400678,-1.2926211207604112
RIVERDALE / KINGSBRIDGE ACADEMY (MIDDLE SCHOOL / HIGH SCHOOL 141),10X141,-73.913605,40.887701,0.28735632183908044,75.0,261.0,0.141,0.66,0.4594553568663138,0.6102435557456771,0.5667280210620351,0.9616264421466305,0.9619613348747454,-1.1636772191842026
P.S. 122 MAMIE FAY,30Q122,-73.91658000000002,40.780311,0.9135802469135802,74.0,81.0,0.16899999999999998,0.27,0.6822948309341643,2.3383128618222404,1.7348879371491701,0.8844490682862068,2.6647890850968623,0.6666833242624542
J.H.S. 292 MARGARET S. DOUGLAS,19K292,-73.89345300000002,40.671887,0.3584070796460177,81.0,226.0,0.387,0.86,0.26224101379502945,-0.33479434601494423,0.004280654057118155,-1.0278347506998426,0.05620189326723625,-0.07300826978364451
THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHOOL,02M347,-73.981534,40.738621,0.0,0.0,7.0,0.353,0.68,0.23032408924637954,-0.5238019263670692,-0.42837116671589487,-0.4104157598164549,-0.23364112804716672,-0.868158474412911
